Customer_ID,Gender,Age_Group,Region,Monthly_Income,Loan_Amount,Interest_Rate,Loan_Purpose,Loan_Status,Avg_Transaction_Freq,Avg_Transaction_Amount,Spending_Score,Behavioral_Anomaly_Index,Credit_Score,Payment_Irregularity,Default_Risk_Score,Transaction_Inconsistency,Inconsistency_Flag
CUST_0193,Female,41-60,Rural,3211.55,32021.97,17.42,Personal,Approved,267,1746.93,0.05,0.59,402,0.09,0.39,0.43,0
CUST_0194,Female,60+,Rural,7336.45,17612.46,5.91,Car,Approved,161,1630.98,0.02,0.38,583,0.22,0.32,0.53,0
CUST_0195,Female,60+,Rural,4123.38,18111.27,22.43,Education,Approved,224,475.51,0.36,0.72,816,0.01,0.44,0.9,1
CUST_0196,Male,41-60,Semi-Urban,4883.17,36571.83,24.47,Business,Approved,175,409.26,0.33,0.41,577,0.72,0.53,1,1
CUST_0197,Female,25-40,Urban,6128.21,44958.4,24.38,Home,Approved,40,1433.12,0.39,0.18,568,0.34,0.24,0.75,1
CUST_0198,Female,60+,Semi-Urban,5372.05,44467.23,19.99,Personal,Rejected,241,636.75,0.14,0.18,699,0.79,0.42,0.97,1
CUST_0199,Male,25-40,Rural,3138.69,39213.9,7.6,Car,Approved,291,619.73,0.74,0.46,802,0.34,0.41,0.79,1
CUST_0200,Other,25-40,Rural,3168.91,32459.55,20.17,Education,Approved,38,313.06,0.86,0.52,385,0.82,0.64,0.96,1
CUST_0201,Male,60+,Semi-Urban,4512.24,5122.86,5.49,Home,Approved,204,535.31,0.94,0.69,619,0.13,0.47,0.71,1
CUST_0202,Male,<25,Urban,2657.27,8919.81,5.44,Car,Approved,265,860.74,0.49,0.63,331,0.17,0.45,0.08,0
CUST_0203,Female,<25,Urban,10143.94,45029.16,11.47,Car,Approved,290,1468.35,0.7,0.52,635,0.34,0.45,0.4,0
CUST_0204,Male,25-40,Rural,5735.25,30715.02,14.77,Home,Approved,96,679.25,0.86,0.7,350,0.41,0.58,0.65,0
CUST_0205,Male,60+,Rural,5636.7,1450.66,20.41,Education,Defaulted,158,663.92,0.42,0.5,378,0.35,0.44,0.35,0
CUST_0206,Male,<25,Rural,6315.98,5972.11,18.67,Education,Approved,258,576.98,0.31,0.24,473,0.76,0.45,0.27,0
CUST_0207,Male,41-60,Rural,10616.35,33511.59,13.92,Business,Defaulted,292,961.78,0.94,0.2,800,0.1,0.16,0.58,0
CUST_0208,Male,25-40,Urban,13318.24,1248.02,10.47,Personal,Approved,207,369.47,0.52,0.76,375,0.35,0.6,0.93,1
CUST_0209,Male,<25,Semi-Urban,11868.13,8879.59,24.94,Home,Approved,53,976.41,0.5,0.05,615,0.84,0.37,0.03,0
CUST_0210,Male,60+,Urban,11457.88,27887.96,13.52,Home,Approved,37,1411.31,0.18,0.46,672,0.07,0.3,0.77,1
CUST_0211,Other,60+,Semi-Urban,8297.09,34902.86,14.03,Home,Approved,26,69.28,0.11,1,380,0.94,0.98,0.72,1
CUST_0212,Other,25-40,Rural,11019.47,32946.1,8.27,Education,Approved,136,29.46,0.84,0.59,370,0.99,0.75,0.96,1
CUST_0213,Male,60+,Rural,9185.91,11989.2,20.9,Personal,Approved,177,159.49,0.61,0.46,370,0.09,0.31,0.93,1
CUST_0214,Female,41-60,Semi-Urban,4811.26,35896.78,18.87,Business,Rejected,253,1075.96,0.33,0.16,345,0.29,0.21,0.76,1
CUST_0215,Male,41-60,Rural,4711.65,12625.21,9.42,Car,Approved,85,1710.37,0.19,0.82,346,0.37,0.64,0.52,0
CUST_0216,Male,<25,Urban,5853.1,16944.59,6.65,Car,Approved,240,19.72,0.56,0.74,721,0.78,0.76,0.2,0
CUST_0217,Male,60+,Rural,13840.43,37578.08,18.61,Home,Approved,213,1873.96,0.58,0.64,448,0.6,0.62,0.55,0
CUST_0218,Other,41-60,Rural,9116.39,32832.01,18.09,Personal,Defaulted,257,221.49,0.21,0.5,429,0.64,0.56,0.77,1
CUST_0219,Female,25-40,Rural,11540.77,42611.95,10.47,Education,Rejected,223,1034.19,0.85,0.61,755,0.76,0.67,0.9,1
CUST_0220,Male,60+,Rural,6505.26,33223.03,24.02,Personal,Defaulted,224,970.88,0.08,0.47,804,0.12,0.33,0.79,1
CUST_0221,Male,<25,Urban,7300.31,28847.12,8.02,Personal,Approved,167,1322.12,0.36,0.31,543,0.83,0.52,0.2,0
CUST_0222,Male,25-40,Semi-Urban,3632.35,5590.06,13.65,Education,Approved,78,1026.26,0.68,0.69,773,0.71,0.7,0.6,0
CUST_0223,Female,25-40,Rural,4226.83,19018.07,23.87,Home,Approved,94,959.33,0.27,0.49,681,0.58,0.53,0.33,0
CUST_0224,Female,25-40,Rural,12755.64,13994.92,13.39,Personal,Approved,276,1671.45,0.83,0.6,402,0.89,0.72,0.01,0
CUST_0225,Male,41-60,Urban,9602.9,12955.49,17.77,Car,Approved,78,1514.21,0.74,0.48,788,0.7,0.57,0.2,0
CUST_0226,Female,25-40,Urban,6387.92,48677.52,12.95,Education,Approved,108,971.97,0.79,0.59,336,0.2,0.43,0.11,0
CUST_0227,Male,41-60,Urban,12437.07,20261.79,10.48,Business,Approved,225,232.16,0.12,0.5,848,0.43,0.47,0.84,1
CUST_0228,Female,25-40,Rural,5204.76,44710.28,24.68,Home,Approved,170,239.65,0.14,0.48,819,0.49,0.48,0.26,0
CUST_0229,Female,41-60,Semi-Urban,14688.43,31925.79,13.19,Education,Defaulted,103,1034.19,0.29,0.51,632,0.06,0.33,0.28,0
CUST_0230,Male,60+,Urban,6482.63,39945.75,22.88,Business,Approved,183,1063.49,0.52,1,696,0.95,0.98,0.96,1
CUST_0231,Female,41-60,Urban,6385.04,25629.22,9.6,Business,Approved,174,968.36,0.75,0.66,595,0.13,0.45,0.38,0
CUST_0232,Female,41-60,Urban,6054.85,29268.29,9.26,Personal,Approved,124,1364.33,0.84,1,406,0.7,0.88,0.01,0
CUST_0233,Male,60+,Semi-Urban,3587.45,25133.37,5.62,Personal,Approved,229,1719.09,0.7,0.5,829,0.51,0.5,0.28,0
CUST_0234,Male,25-40,Rural,3444.78,10566.91,18.03,Personal,Approved,40,1261.46,0.93,0.44,382,0.03,0.28,0.12,0
CUST_0235,Female,60+,Rural,10425.37,36400.15,12.37,Education,Approved,20,1528.07,0.74,0.29,587,0.92,0.54,0.1,0
CUST_0236,Male,25-40,Rural,13376.53,14757.85,22.29,Education,Approved,139,1034.19,0.31,0.82,760,0.85,0.83,0.08,0
CUST_0237,Male,41-60,Urban,12276.77,2191.48,14.46,Home,Approved,114,1034.19,0.27,0.32,514,0.52,0.4,0.59,0
CUST_0238,Male,25-40,Rural,3834.4,32628.14,24.36,Personal,Approved,36,555.43,0.7,0.86,580,0.23,0.61,0.19,0
CUST_0239,Female,41-60,Urban,9092.57,9678.42,8.71,Business,Approved,236,1604.32,0.19,0.3,758,0.12,0.23,0.36,0
CUST_0240,Female,25-40,Semi-Urban,3372.69,47082.47,22.37,Car,Approved,11,760.59,0.09,0.68,643,0.36,0.55,0.86,1
CUST_0241,Female,41-60,Semi-Urban,2588.83,47742.5,20.53,Home,Defaulted,110,1807.64,0.53,0.18,493,0.26,0.21,0.42,0
CUST_0242,Female,41-60,Rural,10533.02,45828.36,20.42,Education,Rejected,30,148.68,0.82,0.41,457,0.51,0.45,0.92,1
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Approved,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0244,Female,25-40,Urban,3066.31,1757.37,20.22,Home,Approved,189,1854.74,0.79,0.38,403,0.57,0.46,0.4,0
CUST_0245,Female,25-40,Rural,2454.21,46487.61,17.52,Home,Rejected,29,1300.43,0.81,0.47,333,0.89,0.64,0.75,1
CUST_0246,Male,<25,Semi-Urban,14866.83,21981.02,7.62,Home,Rejected,264,765.4,0.48,0.47,401,0.65,0.54,0.07,0
CUST_0247,Male,41-60,Semi-Urban,2390.28,48366.09,5.65,Car,Approved,47,1034.19,0.06,0.66,624,0.48,0.59,0.09,0
CUST_0248,Male,41-60,Semi-Urban,7778.87,48217.38,23.42,Personal,Defaulted,157,1347.93,0.17,0.08,440,0.85,0.39,0.65,0
CUST_0249,Female,<25,Semi-Urban,8560.05,42797.46,17.33,Business,Approved,34,1067.09,0.71,0.39,773,0.47,0.42,0.49,0
CUST_0250,Female,<25,Semi-Urban,3524.64,15428,20.93,Home,Defaulted,130,206.76,0.71,0.75,330,0.87,0.8,0.79,1
CUST_0251,Female,60+,Rural,4197.8,19869.79,14.63,Home,Defaulted,35,1034.19,0.9,0.61,362,0.29,0.48,0.92,1
CUST_0252,Other,41-60,Rural,6573.47,42705.7,7.35,Home,Approved,178,1733.39,0.58,0.75,386,0.13,0.5,0.39,0
CUST_0253,Male,60+,Rural,11901.79,16529.18,7.5,Personal,Approved,234,352.62,0.12,0.65,603,0.86,0.73,0.6,0
CUST_0254,Female,25-40,Semi-Urban,8592.07,9305.14,18.71,Education,Defaulted,10,1702.52,0.12,0.28,360,0.59,0.4,0.5,0
CUST_0255,Female,60+,Semi-Urban,10292.72,28283.26,13.61,Education,Approved,270,1756.92,0.72,0.63,695,0.89,0.73,0.98,1
CUST_0256,Male,<25,Rural,14807.27,46871.58,9.01,Car,Approved,22,1103.36,0.18,0.52,633,0.94,0.69,0.83,1
CUST_0257,Other,<25,Rural,11984.07,35105.46,14.83,Education,Defaulted,57,1315.8,0.33,0.95,710,0.05,0.59,0.91,1
CUST_0258,Male,<25,Semi-Urban,7646.7,28933,6.28,Home,Approved,103,770.65,0.49,0.66,583,0.5,0.6,0.25,0
CUST_0259,Female,<25,Urban,7803.74,5761.65,16.64,Home,Approved,270,570.77,0.02,0.6,765,0.37,0.51,0.77,1
CUST_0260,Female,60+,Rural,10044.04,31135.35,10.38,Home,Approved,287,1446.75,0.25,0.63,379,0.63,0.63,0.27,0
CUST_0261,Female,60+,Semi-Urban,10649.75,49512.64,20.95,Car,Approved,214,1725.13,0.41,0.59,376,0.79,0.67,0.21,0
CUST_0262,Female,60+,Semi-Urban,8509.24,7864.12,11.21,Home,Approved,194,1311.61,0.28,0.59,839,0.28,0.47,0.94,1
CUST_0263,Male,<25,Rural,10383.2,26398.15,14.1,Education,Approved,184,1028.07,0.14,0.45,660,0.56,0.49,0.02,0
CUST_0264,Female,<25,Urban,2305.92,43991.28,5.23,Personal,Approved,78,326.26,0.73,0.61,376,0.71,0.65,0.97,1
CUST_0265,Male,41-60,Semi-Urban,7585.1,37297.66,6.45,Personal,Approved,113,116.38,0.81,0.69,808,0.13,0.47,0.15,0
CUST_0266,Female,41-60,Rural,5626.19,35153.77,12.85,Business,Rejected,255,896.93,0.26,0.71,463,0.81,0.75,0.82,1
CUST_0267,Female,<25,Semi-Urban,3679.27,35421.72,14.6,Education,Approved,170,1034.19,0.77,0.69,308,0.61,0.66,0.28,0
CUST_0268,Female,41-60,Semi-Urban,3294.1,18615.07,17,Home,Approved,209,1142.98,0.39,0.8,474,0.95,0.86,0.35,0
CUST_0269,Male,25-40,Semi-Urban,9841.5,15386,10.83,Personal,Approved,225,771.63,0.51,0.72,761,0.34,0.57,0.22,0
CUST_0270,Female,25-40,Semi-Urban,8806.81,40658.7,18.9,Education,Approved,221,1516.81,0.86,0.63,606,0.11,0.42,0.59,0
CUST_0271,Female,<25,Urban,5296.59,40695.56,22.2,Personal,Approved,25,618.24,0.75,0.27,544,0.51,0.37,0.35,0
CUST_0272,Female,60+,Rural,8122.35,43486.54,20.6,Home,Approved,214,1190.04,0.81,0.27,421,0.09,0.2,0.66,0
CUST_0273,Male,25-40,Rural,8399.02,45748.79,5.79,Personal,Defaulted,48,1079.99,0.14,0.45,484,0.97,0.66,0.02,0
CUST_0274,Male,25-40,Rural,4535.12,26055.78,14.61,Business,Approved,98,1034.19,0.07,0.51,331,0.04,0.32,0.06,0
CUST_0275,Male,60+,Rural,10477.21,25574.3,7.1,Business,Approved,265,154.05,0.89,0.78,609,0.75,0.77,0.1,0
CUST_0276,Female,41-60,Rural,12151.95,40116.46,9.84,Personal,Approved,263,587.83,0.39,0,671,0.53,0.21,0.42,0
CUST_0277,Female,60+,Urban,12289.03,32848.23,24.73,Education,Approved,225,1765.65,0.29,0.29,355,0.37,0.32,0.81,1
CUST_0278,Other,41-60,Semi-Urban,9832.11,35396.38,7.85,Education,Approved,181,302.56,0.72,0.46,572,0.07,0.3,0.89,1
CUST_0279,Male,41-60,Semi-Urban,8651.3,39993.84,14.98,Education,Approved,146,1424.68,0.84,0.3,763,0.62,0.43,0.24,0
CUST_0280,Male,60+,Rural,2793.09,44610.26,17.36,Personal,Approved,187,1947,0.86,0.34,755,0.59,0.44,0.57,0
CUST_0281,Female,41-60,Semi-Urban,5741.81,17561.76,19.05,Education,Rejected,86,1583.23,0.32,0.4,548,0.28,0.35,0.77,1
CUST_0282,Female,25-40,Semi-Urban,3212.53,19403.56,16.19,Home,Approved,197,493.46,0.85,0.31,377,0.91,0.55,0.29,0
CUST_0283,Female,<25,Semi-Urban,14529.7,5605.12,5.2,Business,Approved,24,1817.65,0.04,0.35,833,0.3,0.33,0.41,0
CUST_0284,Female,41-60,Rural,3756.04,29335.73,11.53,Home,Approved,223,195.28,0.05,0.77,407,0.45,0.64,0.52,0
CUST_0285,Male,25-40,Rural,3973.08,2761.17,15.35,Education,Approved,217,941.6,0.62,0.62,572,0.54,0.59,0.13,0
CUST_0286,Female,60+,Urban,13564.5,23814.3,6.76,Home,Approved,178,1776.21,0.06,0.65,314,0.1,0.43,0.03,0
CUST_0287,Female,41-60,Rural,14271.07,27589.59,12.01,Education,Approved,289,1286.12,0.32,0.49,669,0.93,0.67,0.15,0
CUST_0288,Female,25-40,Urban,11955.78,15040.52,5.66,Personal,Approved,155,833.15,0.67,0.7,603,0.37,0.57,0.63,0
CUST_0289,Male,41-60,Rural,2070.26,29950.83,6.57,Home,Approved,272,592.7,0.34,0.67,504,0.08,0.43,0.07,0
CUST_0290,Male,60+,Semi-Urban,2017.5,2494.51,12.94,Personal,Approved,13,756.45,0.18,0.62,412,0.39,0.53,0.19,0
CUST_0291,Male,<25,Urban,6915.31,2830.06,7.65,Personal,Approved,99,1022.79,0.28,0.37,552,0.6,0.46,0.34,0
CUST_0292,Female,41-60,Urban,3864.14,41307.43,16.35,Car,Approved,69,644.9,0.46,0.41,740,0.51,0.45,0.08,0
CUST_0293,Male,<25,Urban,2239.02,18649.34,18.79,Education,Approved,25,1034.19,0.48,0.71,485,0.69,0.7,0.19,0
CUST_0294,Male,41-60,Rural,8032.87,7225.97,21.01,Business,Approved,236,1866.82,0.78,0.4,526,0.06,0.26,0.91,1
CUST_0295,Male,41-60,Urban,14259.8,26589.92,9,Education,Defaulted,38,1742.64,0.75,0.24,827,0.28,0.26,0.02,0
CUST_0296,Female,60+,Rural,6209.65,38729.68,8.35,Business,Approved,160,849.44,0.46,0.39,653,0.82,0.56,0.65,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0298,Female,25-40,Rural,10479.06,31521.63,17.73,Personal,Approved,279,1806.63,0.11,0.39,719,0.86,0.58,0.67,0
CUST_0299,Male,25-40,Urban,5264.04,5182.03,19.13,Home,Approved,88,1034.19,0.26,0.57,460,0.09,0.38,0.59,0
CUST_0300,Male,<25,Semi-Urban,10455.53,3532.4,5.63,Home,Approved,298,834.51,0.83,0.38,460,0.83,0.56,0.22,0
CUST_0301,Female,<25,Semi-Urban,4760.34,27036.38,23.72,Car,Approved,162,233.65,0.38,0.65,427,0.36,0.53,0.85,1
CUST_0302,Male,25-40,Urban,3586.1,27491.12,6.04,Business,Approved,286,160.5,0.98,0.61,450,0.61,0.61,0.49,0
CUST_0303,Male,<25,Rural,11117.98,32234.07,15.83,Business,Defaulted,288,1158.36,0.47,0.2,743,0.15,0.18,0.82,1
CUST_0304,Male,<25,Rural,3474.73,36578.48,19.18,Business,Approved,66,1288.83,0.79,0.55,770,0.07,0.36,0.41,0
CUST_0305,Female,25-40,Rural,14959.82,48816.75,22.42,Personal,Defaulted,195,1701.19,0.4,0.16,762,0.22,0.18,0.98,1
CUST_0306,Female,25-40,Semi-Urban,4384.88,26298.72,19.28,Business,Approved,102,592.1,0.42,0.39,329,0.13,0.29,0.77,1
CUST_0307,Male,25-40,Semi-Urban,9723.84,16824.87,21.03,Home,Approved,285,343.27,0.38,0.5,772,0.31,0.42,0.97,1
CUST_0308,Male,60+,Semi-Urban,7347.87,39964.12,11.79,Personal,Approved,167,764.22,0.72,0.87,379,0.51,0.73,0.51,0
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0310,Female,25-40,Rural,2361.97,22509.6,6.6,Business,Approved,190,273.61,0.94,0.35,539,0.79,0.53,0.76,1
CUST_0311,Male,41-60,Rural,10095.52,4844.36,22.9,Business,Approved,86,1347.84,0.25,0.44,636,0.66,0.53,0.88,1
CUST_0312,Female,25-40,Urban,12487.85,2242.19,15.95,Education,Approved,160,1022.3,0.1,0.68,579,0.61,0.65,0.96,1
CUST_0313,Female,60+,Urban,12946.2,48169.77,21.35,Business,Approved,247,1445.03,0.39,0.35,415,0.41,0.37,0.32,0
CUST_0314,Female,<25,Urban,8275.28,41963.03,14.05,Education,Approved,298,1034.19,0.62,0.72,568,0.47,0.62,0.8,1
CUST_0315,Male,41-60,Semi-Urban,12106.92,35102.74,17.87,Personal,Rejected,240,658.15,0.86,0.4,634,0.41,0.4,0.21,0
CUST_0316,Male,41-60,Semi-Urban,10747.01,21038.69,15.53,Home,Approved,27,950.43,0.35,0.32,611,0.84,0.53,0.55,0
CUST_0317,Male,<25,Rural,11415.31,9491.42,19.63,Education,Approved,82,1756.04,0.65,0.4,352,0.23,0.33,0.18,0
CUST_0318,Female,41-60,Urban,8403.79,8665.42,6.63,Car,Rejected,198,90.16,0.35,0.18,367,0.01,0.11,0.35,0
CUST_0319,Female,<25,Rural,10234.35,13261.9,6.21,Education,Approved,26,1611.62,0.62,0.07,333,0.65,0.3,0.93,1
CUST_0320,Male,60+,Urban,12471.84,27912.11,9.94,Business,Approved,28,744.29,0.88,0.48,685,0.2,0.37,0.15,0
CUST_0321,Female,41-60,Urban,7172.49,36015.2,8.19,Personal,Approved,228,1710.69,0.23,0.49,548,0.89,0.65,0.63,0
CUST_0322,Female,41-60,Rural,12477.73,33349.67,22.44,Personal,Defaulted,129,1606.38,0.4,0.55,410,0.86,0.67,0.59,0
CUST_0323,Other,<25,Rural,9696.22,14716.76,9.38,Education,Approved,110,704.03,0.99,0.48,393,0.08,0.32,0.12,0
CUST_0324,Female,<25,Urban,4156.71,47788.4,24.52,Home,Approved,43,1390.81,0.87,0.97,709,0.11,0.63,0.33,0
CUST_0325,Other,60+,Urban,2320.89,37156.95,11.74,Car,Approved,93,327.67,0.56,0.53,478,0.5,0.52,0.56,0
CUST_0326,Male,<25,Semi-Urban,6715.8,28163.35,8.64,Personal,Approved,205,1793.6,0.52,0.22,346,0.61,0.38,0.19,0
CUST_0327,Female,<25,Rural,9107.05,30974.32,20.79,Business,Approved,211,814.94,0.28,0.28,675,0.27,0.28,0.8,1
CUST_0328,Female,60+,Rural,12917.66,21560.4,18.17,Business,Approved,20,1034.19,0.52,0.5,501,0.72,0.59,0.97,1
CUST_0329,Male,25-40,Rural,3657.31,13138.82,14.96,Home,Approved,227,1414.46,0.85,0.41,744,0.59,0.48,0.21,0
CUST_0330,Male,25-40,Rural,12402.68,18442.66,16.11,Personal,Approved,262,1643.47,0.69,0.25,596,0.32,0.28,0.19,0
CUST_0331,Other,<25,Urban,13219.12,38134.46,19.38,Education,Defaulted,231,480.32,0.29,0.49,607,0.03,0.31,0.45,0
CUST_0332,Male,60+,Semi-Urban,3958.94,1705.28,9.57,Business,Approved,89,1326.09,0.2,0.49,792,0.75,0.59,0.75,1
CUST_0333,Female,25-40,Rural,13070.73,6687.56,24.93,Home,Approved,16,1034.19,0.27,0.82,637,0.21,0.58,0.28,0
CUST_0334,Male,60+,Urban,14888.9,3254.13,24.5,Personal,Approved,281,743.72,0.17,0.32,365,0.83,0.52,0.02,0
CUST_0335,Male,<25,Urban,11448.9,2995.71,18.01,Personal,Approved,236,1383.15,0.1,0.42,721,0.42,0.42,0.54,0
CUST_0336,Male,<25,Urban,12202.01,42917.57,8.99,Personal,Defaulted,25,780.49,0.42,0.82,839,0.58,0.72,0.96,1
CUST_0337,Male,60+,Urban,14927.4,35479.24,18.6,Personal,Approved,21,698.76,0.11,0.57,792,0.87,0.69,0.39,0
CUST_0338,Female,41-60,Urban,9871.26,24234.52,6.44,Personal,Approved,250,1673.42,0.17,0.32,616,0.86,0.54,0.42,0
CUST_0339,Female,<25,Rural,6002.52,5793.87,5.61,Business,Approved,30,211.54,0.55,0.36,374,0.37,0.36,0.97,1
CUST_0340,Male,<25,Rural,12887.9,25089.18,10.15,Home,Approved,187,1355.03,0.16,0.26,358,0.21,0.24,0.69,0
CUST_0341,Male,<25,Semi-Urban,9988.32,24200.12,14.25,Personal,Approved,237,504.96,0.06,0.52,685,0.78,0.62,0.72,1
CUST_0342,Male,<25,Rural,9555.54,9486.89,22.37,Car,Approved,282,40.84,0.32,0.71,314,0.43,0.6,0.56,0
CUST_0343,Male,60+,Urban,5297.26,22258.73,19.54,Car,Approved,297,341.86,0.22,0.83,530,0.19,0.57,0.97,1
CUST_0344,Female,60+,Semi-Urban,11832.35,20526.73,19.85,Home,Approved,143,1217.26,0.52,0.2,498,0.9,0.48,0.69,0
CUST_0345,Male,60+,Urban,3061.67,31176.65,13.51,Education,Approved,292,1421.16,0.1,0.67,653,0.2,0.48,0.9,1
CUST_0346,Male,60+,Urban,14015.73,32119.59,11.92,Education,Approved,162,51.9,0.75,0.53,334,0.03,0.33,0.7,0
CUST_0347,Female,41-60,Rural,6235.7,3219.9,12.42,Education,Approved,75,82.49,0.91,0.45,461,0.02,0.28,0.74,1
CUST_0348,Male,60+,Urban,3661.07,19356.02,24.75,Car,Rejected,146,1806.06,0.74,0.42,770,0.62,0.5,0.29,0
CUST_0349,Male,60+,Rural,7750.76,31667.14,5.8,Education,Approved,101,155.88,0.53,0.12,830,0.66,0.34,0.3,0
CUST_0350,Male,<25,Urban,2552.11,25653.68,22.34,Business,Approved,268,1789.42,0.86,0.63,722,0.31,0.5,0.78,1
CUST_0351,Female,41-60,Semi-Urban,10900.14,42968,16.57,Personal,Approved,112,464.05,0.69,0.24,647,0.32,0.27,0.3,0
CUST_0352,Female,<25,Urban,13735.17,33275.99,13.77,Car,Defaulted,64,1482.64,0.01,0.35,446,0.34,0.35,0.56,0
CUST_0353,Female,41-60,Rural,12884.42,8983.79,19.51,Home,Approved,266,626.37,0.39,0.58,673,0.68,0.62,0.25,0
CUST_0354,Male,25-40,Urban,3655.8,4457.87,14.73,Home,Rejected,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0355,Male,41-60,Rural,3641.52,32478.54,22.47,Personal,Approved,207,1403.91,0.35,0.24,793,0.93,0.52,0.11,0
CUST_0356,Female,41-60,Rural,12574.65,2299.05,23.01,Car,Approved,235,809.61,0.04,0.74,555,0.22,0.53,0.83,1
CUST_0357,Female,<25,Semi-Urban,14015.31,29703,13.43,Education,Rejected,246,161.84,0.75,0.52,402,1,0.71,0.6,0
CUST_0358,Other,41-60,Rural,7988.71,47071.28,10.54,Education,Approved,35,1468.07,0.8,0.37,420,0.17,0.29,0.19,0
CUST_0359,Male,41-60,Semi-Urban,8486.62,29198.23,16.85,Business,Rejected,130,1034.19,0.16,0.53,718,0.77,0.63,0.54,0
CUST_0360,Male,<25,Semi-Urban,6137.41,20020.33,23.25,Business,Defaulted,191,15.79,0.54,0.63,649,0.22,0.47,0.28,0
CUST_0361,Female,25-40,Urban,13625.45,32521.12,9.21,Education,Rejected,208,28.75,0.19,0.72,341,0.08,0.46,0.32,0
CUST_0362,Female,25-40,Semi-Urban,10383.74,23454.39,17.46,Home,Approved,264,1619.5,0.72,0.28,666,0.87,0.52,0.35,0
CUST_0363,Female,25-40,Rural,5747.27,27735.22,17.63,Home,Rejected,131,526.21,0.27,0.3,328,0.86,0.52,0.06,0
CUST_0364,Female,41-60,Rural,5884.18,47131.78,19.66,Business,Approved,40,1275.91,0.32,0.62,313,0.4,0.53,0.99,1
CUST_0365,Female,<25,Semi-Urban,13585.6,19919.03,7.63,Personal,Approved,294,913.89,0.84,0.63,784,0.7,0.66,0.03,0
CUST_0366,Female,25-40,Urban,2177.24,48098.34,19.32,Education,Approved,115,1728.23,0.48,0.23,488,0.56,0.36,0.66,0
CUST_0367,Female,25-40,Semi-Urban,6195.45,45362.18,23.18,Business,Approved,233,1834.75,0.67,0.3,594,0.85,0.52,0.37,0
CUST_0368,Other,25-40,Semi-Urban,9206.64,10593.77,8.59,Business,Approved,282,1993.65,0.4,0.46,482,0.32,0.4,0.65,0
CUST_0369,Female,25-40,Rural,3926.83,4398.7,9.75,Education,Approved,241,315.83,0.3,0.5,847,0.52,0.51,0.36,0
CUST_0370,Male,<25,Urban,3197.28,5938.12,24.43,Education,Approved,265,1727.3,0.63,0.51,336,0.49,0.5,0.67,0
CUST_0371,Male,25-40,Urban,12598.59,1892.87,8.62,Home,Approved,33,539.38,0.15,0.23,313,0.35,0.28,0.73,1
CUST_0372,Female,41-60,Urban,13627.26,5627.71,22.09,Personal,Approved,118,1185.72,0.37,0.51,458,0.89,0.66,0.69,0
CUST_0373,Male,41-60,Urban,12706.88,34467.33,14.85,Personal,Approved,200,1016.49,0.21,0.36,793,0.17,0.28,0.11,0
CUST_0374,Female,<25,Rural,13684.24,4488.24,9.94,Education,Rejected,34,45.8,0.7,0.27,628,0.15,0.22,0.66,0
CUST_0375,Male,60+,Urban,9190.46,16629.81,22.41,Car,Approved,196,1866.21,0.94,0.5,382,0.58,0.53,0.28,0
CUST_0376,Male,25-40,Urban,12559.36,42398.89,13.91,Business,Approved,297,165.87,1,0.48,321,0.66,0.55,0.03,0
CUST_0377,Female,25-40,Urban,6992.55,2140.32,15.3,Business,Approved,125,1379.56,0.45,0.66,431,0.19,0.47,0.41,0
CUST_0378,Male,41-60,Rural,10661.48,40908.96,12.18,Education,Approved,46,1572.16,0.25,0.33,764,0.39,0.35,0.43,0
CUST_0379,Male,<25,Rural,14854.86,14810.88,16.86,Car,Approved,291,1592.62,0.44,0.55,755,0.95,0.71,0.47,0
CUST_0380,Male,60+,Urban,4934.46,6790.08,8.27,Home,Approved,146,279.63,0.85,0.19,601,0.25,0.21,0.7,0
CUST_0381,Female,41-60,Rural,7068.7,35140.12,12.82,Education,Approved,236,900.66,0.21,0.45,566,0.67,0.54,0.31,0
CUST_0382,Male,60+,Semi-Urban,8240.62,31818.2,24.39,Education,Approved,191,1660.56,0.95,0.59,694,0.74,0.65,0.32,0
CUST_0383,Female,<25,Urban,3794.2,43996.13,10.16,Business,Rejected,95,612.33,0.34,0.61,419,0.45,0.55,0.06,0
CUST_0384,Male,<25,Rural,3053.5,37018.48,18.13,Education,Approved,62,940.82,0.99,0.61,545,0.94,0.74,0.69,0
CUST_0385,Female,<25,Urban,12786.4,40370.57,11.5,Education,Approved,244,1034.19,0.84,0.66,337,0.74,0.69,0.57,0
CUST_0386,Male,41-60,Urban,14698.33,14819.69,20.47,Education,Defaulted,276,932.47,0.81,0.41,544,0.46,0.43,0.35,0
CUST_0387,Male,<25,Rural,7261.43,9694.54,7.62,Business,Approved,296,1776.8,0.32,0.6,320,0.57,0.59,0.71,1
CUST_0388,Male,41-60,Semi-Urban,3139.45,37780.12,24.4,Home,Approved,109,915.7,0.01,0.87,409,0.69,0.8,0.54,0
